Season,TeamID,total_games,num_wins,num_losses,win_pct,avg_points_for,avg_points_against,avg_game_margin,std_game_margin,non_home_wins,home_losses,close_wins,close_losses,3FGA_pg,3FGM_pg,3_pct,FTM_pg,FTA_pg,FT_pct,TOV_pg,avg_pace,off_eff,def_eff,pythag_win_pct,luck,Seed,wins_vs_tourney_teams,away_wins_vs_tourney_teams,losses_vs_tourney_teams,losses_vs_non_tourney_teams,games_vs_tourney_teams,final_net,prev_net,net_improvement,final_pom,prev_pom,pom_improvement
2015,1333,30,16,14,0.5333333333333333,60.03333333333333,59.06666666666667,0.9666666666666667,15.027715136447796,2.0,2.0,2.0,2.0,16.066666666666666,5.133333333333334,0.3195020746887967,12.966666666666667,18.566666666666666,0.6983842010771993,11.866666666666667,58.86044444444443,101.89047073208187,99.45361104413317,0.5562123607021285,-0.022879027368795213,None,2.0,0.0,6.0,8.0,8.0,133.0,83.0,-50.0,117.0,90.0,-27.0
2015,1334,28,9,19,0.32142857142857145,63.0,69.5,-6.5,10.245207939045732,5.0,8.0,4.0,2.0,19.214285714285715,6.571428571428571,0.3420074349442379,13.5,20.821428571428573,0.6483704974271012,12.357142857142858,58.59131428571428,105.23115754114569,117.46355599234188,0.20329099330541067,0.11813757812316078,None,0.0,0.0,5.0,14.0,5.0,241.0,249.0,8.0,237.0,258.0,21.0
2015,1335,28,9,19,0.32142857142857145,60.25,67.21428571428571,-6.964285714285714,13.110742985531104,5.0,9.0,1.0,2.0,16.0,5.535714285714286,0.34598214285714285,11.928571428571429,17.642857142857142,0.6761133603238867,14.964285714285714,60.01379047619047,99.55804088018488,111.85825658637906,0.17923767788574063,0.14219089354283082,None,0.0,0.0,4.0,15.0,4.0,262.0,267.0,5.0,289.0,301.0,12.0
2015,1336,34,18,16,0.5294117647058824,66.8529411764706,66.17647058823529,0.6764705882352942,10.81317439443335,8.0,6.0,6.0,6.0,19.970588235294116,6.676470588235294,0.3343151693667158,13.411764705882353,19.294117647058822,0.6951219512195123,12.176470588235293,62.40544627450981,105.36327966129568,103.94317746985483,0.5353084502273059,-0.005896685521423528,None,1.0,1.0,11.0,5.0,12.0,108.0,94.0,-14.0,83.0,88.0,5.0
2015,1337,30,17,13,0.5666666666666667,63.3,61.63333333333333,1.6666666666666667,10.665624949132402,8.0,5.0,1.0,5.0,14.466666666666667,4.6,0.3179723502304147,14.366666666666667,19.2,0.748263888888889,12.4,60.52031999999999,104.26169274386092,102.09909680172332,0.5917376242452657,-0.025070957578599007,None,2.0,1.0,4.0,9.0,6.0,134.0,128.0,-6.0,106.0,111.0,5.0
2015,1338,32,18,14,0.5625,67.0,65.6875,1.3125,12.143510355329715,4.0,3.0,2.0,2.0,14.25,4.84375,0.3399122807017544,13.15625,19.03125,0.6912972085385879,9.53125,57.97873333333333,114.17916047330792,112.39650957262637,0.5683678307960489,-0.005867830796048912,None,3.0,0.0,8.0,6.0,11.0,76.0,47.0,-29.0,80.0,77.0,-3.0
2015,1339,30,15,15,0.5,69.7,69.06666666666666,0.6333333333333333,12.934407171915105,8.0,6.0,5.0,3.0,17.3,6.633333333333334,0.3834296724470135,14.333333333333334,19.933333333333334,0.7190635451505017,11.9,60.98069333333333,113.09579305853956,110.8548951381872,0.5317003764119673,-0.031700376411967324,None,0.0,0.0,6.0,9.0,6.0,149.0,121.0,-28.0,125.0,115.0,-10.0
2015,1340,27,13,14,0.48148148148148145,70.55555555555556,73.44444444444444,-2.888888888888889,13.314801936840215,6.0,4.0,3.0,0.0,17.48148148148148,6.518518518518518,0.3728813559322034,15.592592592592593,21.0,0.7425044091710759,11.0,63.60983703703704,109.64445165531735,115.64192688713293,0.36396585800355064,0.11751562347793082,None,1.0,1.0,2.0,12.0,3.0,225.0,232.0,7.0,255.0,265.0,10.0
2015,1341,32,14,18,0.4375,67.09375,69.75,-2.65625,17.105571780490124,8.0,3.0,5.0,1.0,16.25,5.375,0.33076923076923076,11.65625,18.03125,0.6464471403812825,14.375,65.93339999999999,101.05425500925244,106.89604459707665,0.36816967693436625,0.06933032306563375,None,1.0,1.0,5.0,13.0,6.0,260.0,279.0,19.0,303.0,307.0,4.0
2015,1342,28,6,22,0.21428571428571427,59.5,71.25,-11.75,15.477229818580032,3.0,8.0,1.0,2.0,12.75,4.035714285714286,0.3165266106442577,10.821428571428571,16.714285714285715,0.6474358974358974,13.035714285714286,59.45965714285713,99.76369733442233,120.70877291212604,0.07538009950699391,0.13890561477872038,None,1.0,0.0,3.0,19.0,4.0,315.0,324.0,9.0,325.0,330.0,5.0
2015,1343,29,15,14,0.5172413793103449,67.93103448275862,66.34482758620689,1.5862068965517242,12.260160434848652,5.0,3.0,1.0,2.0,21.82758620689655,8.137931034482758,0.37282780410742494,15.724137931034482,22.17241379310345,0.7091757387247278,12.206896551724139,61.523420689655175,110.92072573537153,107.66678637585247,0.5814318918395661,-0.06419051252922126,None,0.0,0.0,3.0,11.0,3.0,191.0,252.0,61.0,150.0,183.0,33.0
2015,1344,33,22,11,0.6666666666666666,70.21212121212122,65.48484848484848,4.7272727272727275,13.887584879096318,9.0,4.0,4.0,1.0,15.757575757575758,4.878787878787879,0.3096153846153846,16.363636363636363,23.060606060606062,0.709592641261498,11.848484848484848,62.3606303030303,111.82805976746896,104.60492838618921,0.7250312207568158,-0.05836455409014918,W06,7.0,4.0,8.0,3.0,15.0,22.0,24.0,2.0,28.0,42.0,14.0
2015,1345,33,21,12,0.6363636363636364,70.0,64.51515151515152,5.484848484848484,16.560488230471606,7.0,3.0,3.0,1.0,17.303030303030305,5.787878787878788,0.3345008756567425,15.606060606060606,22.78787878787879,0.6848404255319148,13.090909090909092,61.729551515151506,112.07414706321623,104.11298718922605,0.7567583113482038,-0.12039467498456746,Y09,6.0,2.0,7.0,5.0,13.0,55.0,66.0,11.0,49.0,50.0,1.0
2015,1346,30,15,15,0.5,69.73333333333333,67.53333333333333,2.2,9.924380753141897,5.0,7.0,4.0,7.0,17.9,5.5,0.30726256983240224,16.566666666666666,21.433333333333334,0.7729393468118195,13.866666666666667,63.184455111111106,107.70208120068307,104.07489825341626,0.6096675085774252,-0.10966750857742524,None,2.0,1.0,1.0,14.0,3.0,226.0,196.0,-30.0,180.0,156.0,-24.0
2015,1347,29,18,11,0.6206896551724138,69.93103448275862,68.65517241379311,1.2758620689655173,10.887818412063938,9.0,3.0,2.0,5.0,18.413793103448278,6.137931034482759,0.3333333333333333,13.862068965517242,20.24137931034483,0.6848381601362862,11.931034482758621,61.3442648275862,112.43493073676179,109.52354621385808,0.5636836591893134,0.05700599598310041,None,0.0,0.0,2.0,9.0,2.0,154.0,148.0,-6.0,182.0,177.0,-5.0
2015,1348,30,21,9,0.7,66.16666666666667,59.43333333333333,6.733333333333333,12.211833969100994,9.0,2.0,5.0,3.0,14.4,4.266666666666667,0.2962962962962963,16.033333333333335,24.433333333333334,0.6562073669849933,13.9,62.13120000000001,106.08713724426529,95.63979741025814,0.816504624676738,-0.11650462467673806,None,0.0,0.0,6.0,3.0,6.0,66.0,68.0,2.0,55.0,61.0,6.0
2015,1349,29,10,19,0.3448275862068966,64.55172413793103,66.62068965517241,-2.0689655172413794,9.119630340673632,5.0,7.0,5.0,7.0,24.82758620689655,9.241379310344827,0.37222222222222223,12.620689655172415,16.93103448275862,0.7454175152749491,14.241379310344827,59.53474206896551,105.26584319645595,108.78764651346249,0.3920179673637267,-0.04719038115683011,None,1.0,0.0,1.0,18.0,2.0,248.0,271.0,23.0,205.0,249.0,44.0
2015,1350,32,19,13,0.59375,65.375,60.46875,4.90625,10.800345408249683,5.0,3.0,5.0,7.0,19.65625,6.75,0.34340222575516693,11.25,16.375,0.6870229007633588,9.96875,58.400666666666666,110.27248042605922,101.73140776373887,0.7474699564301694,-0.15371995643016945,None,3.0,1.0,6.0,7.0,9.0,56.0,105.0,49.0,51.0,71.0,20.0
2015,1351,32,21,11,0.65625,65.4375,63.78125,1.65625,11.474453622613149,11.0,3.0,7.0,1.0,17.96875,5.875,0.3269565217391304,11.8125,19.5625,0.6038338658146964,12.4375,61.366800000000005,105.51270293663694,102.42762702969183,0.5882171269808284,0.0680328730191716,None,2.0,1.0,2.0,9.0,4.0,141.0,122.0,-19.0,159.0,144.0,-15.0
2015,1352,33,19,14,0.5757575757575758,69.0,67.72727272727273,1.2727272727272727,16.00430382887153,9.0,6.0,6.0,2.0,16.818181818181817,6.393939393939394,0.3801801801801802,14.0,19.606060606060606,0.7140649149922721,13.757575757575758,63.388185858585864,108.54644282234483,105.9903086738388,0.5643831386123727,0.011374437145203142,X16b,0.0,0.0,4.0,10.0,4.0,171.0,202.0,31.0,173.0,213.0,40.0
2015,1353,32,10,22,0.3125,59.3125,67.1875,-7.875,13.178462543104184,4.0,10.0,3.0,0.0,16.09375,4.75,0.29514563106796116,11.625,17.8125,0.6526315789473685,13.03125,61.7358,95.91388683005904,108.70402766572256,0.1500613519616542,0.1624386480383458,None,2.0,1.0,10.0,12.0,12.0,179.0,139.0,-40.0,219.0,192.0,-27.0
2015,1354,31,9,22,0.2903225806451613,57.83870967741935,67.74193548387096,-9.903225806451612,14.704300092390524,5.0,5.0,3.0,2.0,18.29032258064516,5.516129032258065,0.3015873015873016,10.903225806451612,18.129032258064516,0.6014234875444839,12.612903225806452,61.60832688172043,93.94402458150856,109.23739263283639,0.09989103754904632,0.19043154309611499,None,1.0,0.0,3.0,19.0,4.0,320.0,303.0,-17.0,335.0,326.0,-9.0
2015,1355,31,21,10,0.6774193548387096,72.03225806451613,64.90322580645162,7.129032258064516,14.325123284914223,10.0,0.0,5.0,3.0,20.967741935483872,7.903225806451613,0.3769230769230769,15.806451612903226,22.193548387096776,0.7122093023255813,11.548387096774194,62.71476989247313,114.49275656859037,102.41616857655639,0.809945268408628,-0.13252591356991839,None,1.0,0.0,5.0,5.0,6.0,90.0,97.0,7.0,105.0,99.0,-6.0
2015,1356,32,11,21,0.34375,59.125,62.0,-2.875,11.642460006373224,4.0,7.0,0.0,5.0,12.78125,4.25,0.33251833740831294,14.0625,20.21875,0.6955177743431221,12.78125,58.4028,100.96634421404659,106.29506076509415,0.34063756970032155,0.003112430299678448,None,0.0,0.0,5.0,16.0,5.0,278.0,286.0,8.0,234.0,220.0,-14.0
2015,1357,31,14,17,0.45161290322580644,72.7741935483871,74.16129032258064,-1.3870967741935485,14.29115995507721,5.0,5.0,3.0,8.0,16.516129032258064,5.290322580645161,0.3203125,13.741935483870968,21.322580645161292,0.6444780635400907,13.774193548387096,65.50073806451613,108.49192180914572,110.21557687148328,0.434716449079899,0.016896454145907458,None,1.0,0.0,3.0,14.0,4.0,243.0,257.0,14.0,231.0,228.0,-3.0
2015,1358,29,21,8,0.7241379310344828,70.13793103448276,61.03448275862069,9.10344827586207,12.49922708668684,10.0,1.0,2.0,3.0,22.24137931034483,7.068965517241379,0.31782945736434104,18.17241379310345,25.310344827586206,0.717983651226158,13.379310344827585,62.73253918495298,110.95021499478104,95.88566447482751,0.8736732104103272,-0.14953527937584443,None,1.0,0.0,5.0,3.0,6.0,82.0,92.0,10.0,79.0,69.0,-10.0
2015,1359,31,12,19,0.3870967741935484,68.45161290322581,72.29032258064517,-3.838709677419355,12.02442882874893,5.0,6.0,3.0,4.0,18.129032258064516,6.161290322580645,0.3398576512455516,14.161290322580646,20.64516129032258,0.6859375000000001,12.903225806451612,63.50664946236559,107.9155814880072,113.85557619677049,0.3188691761042136,0.06822759808933476,None,0.0,0.0,3.0,16.0,3.0,305.0,288.0,-17.0,286.0,285.0,-1.0
2015,1360,30,14,16,0.4666666666666667,64.5,62.93333333333333,1.5666666666666667,12.435656619397124,6.0,4.0,2.0,6.0,18.266666666666666,6.3,0.3448905109489051,13.933333333333334,20.2,0.6897689768976898,11.766666666666667,60.13568,106.3414047366112,104.19824223835833,0.5846851498523326,-0.11801848318566588,None,1.0,0.0,7.0,9.0,8.0,157.0,174.0,17.0,98.0,109.0,11.0
2015,1361,33,25,8,0.7575757575757576,61.484848484848484,53.24242424242424,8.242424242424242,12.000076522559807,10.0,1.0,5.0,4.0,16.151515151515152,5.181818181818182,0.32082551594746717,12.06060606060606,19.151515151515152,0.629746835443038,11.363636363636363,57.295424646464646,105.84347250328794,91.92970508024953,0.8810215131121883,-0.12344575553643078,X08,4.0,2.0,5.0,3.0,9.0,26.0,21.0,-5.0,27.0,29.0,2.0
2015,1362,31,13,18,0.41935483870967744,68.6774193548387,68.41935483870968,0.25806451612903225,17.80352944699537,6.0,8.0,2.0,3.0,18.64516129032258,6.290322580645161,0.3373702422145329,14.0,22.161290322580644,0.6317321688500728,11.838709677419354,62.26126451612904,109.85472686740496,109.12386670377694,0.5130887891728291,-0.09373395046315164,None,0.0,0.0,6.0,12.0,6.0,182.0,195.0,13.0,145.0,147.0,2.0
2015,1364,30,17,13,0.5666666666666667,67.03333333333333,64.33333333333333,2.7,13.329541127385692,7.0,2.0,3.0,6.0,18.133333333333333,6.666666666666667,0.36764705882352944,13.033333333333333,17.666666666666668,0.7377358490566037,10.866666666666667,59.12426666666667,110.7670904849013,106.32705681900087,0.6391944221845666,-0.07252775551789992,None,1.0,0.0,5.0,8.0,6.0,87.0,118.0,31.0,110.0,127.0,17.0
2015,1365,30,12,18,0.4,62.666666666666664,67.16666666666667,-4.5,14.349796746528037,5.0,6.0,4.0,2.0,19.966666666666665,6.9,0.3455759599332221,12.1,16.3,0.7423312883435582,10.5,58.239715555555556,107.51664264962346,114.74457846317198,0.27595363016288377,0.12404636983711625,None,0.0,0.0,7.0,11.0,7.0,203.0,188.0,-15.0,189.0,216.0,27.0
2015,1366,29,7,22,0.2413793103448276,55.724137931034484,67.62068965517241,-11.89655172413793,16.065265224392757,2.0,5.0,4.0,4.0,13.275862068965518,3.3448275862068964,0.2519480519480519,10.03448275862069,17.75862068965517,0.5650485436893204,16.275862068965516,62.288845977011505,89.03204411518387,108.21589347258838,0.06347125039134068,0.1779080599534869,None,1.0,0.0,3.0,19.0,4.0,331.0,326.0,-5.0,339.0,342.0,3.0
2015,1367,30,19,11,0.6333333333333333,68.83333333333333,62.93333333333333,5.9,13.704865316132565,10.0,4.0,3.0,3.0,22.433333333333334,7.6,0.33878157503714706,11.633333333333333,17.7,0.6572504708097928,10.533333333333333,60.99072,113.22937436442172,102.68897742992203,0.7766942957392605,-0.14336096240592722,None,3.0,1.0,2.0,9.0,5.0,209.0,229.0,20.0,177.0,184.0,7.0
2015,1368,31,8,23,0.25806451612903225,67.54838709677419,72.38709677419355,-4.838709677419355,12.76612648503225,3.0,6.0,2.0,4.0,18.516129032258064,5.774193548387097,0.3118466898954704,11.774193548387096,17.806451612903224,0.6612318840579711,15.516129032258064,64.89272430107526,102.87640598230445,110.40282559790576,0.2764083916917271,-0.018343875562694845,None,0.0,0.0,4.0,19.0,4.0,329.0,283.0,-46.0,306.0,276.0,-30.0
2015,1369,28,11,17,0.39285714285714285,68.10714285714286,69.60714285714286,-1.5,14.026760139105537,4.0,5.0,1.0,3.0,18.571428571428573,6.25,0.3365384615384615,13.5,20.357142857142858,0.6631578947368421,12.821428571428571,63.100723809523814,107.0960159527859,110.04084263693026,0.4248167817549064,-0.03195963889776354,None,0.0,0.0,3.0,14.0,3.0,289.0,265.0,-24.0,236.0,234.0,-2.0
2015,1370,29,14,15,0.4827586206896552,61.55172413793103,63.13793103448276,-1.5862068965517242,17.808400267714248,4.0,5.0,0.0,2.0,17.379310344827587,6.551724137931035,0.376984126984127,11.96551724137931,18.24137931034483,0.6559546313799621,13.413793103448276,58.593986206896545,105.47884435392655,105.98227560485608,0.41243119555327246,0.07032742513638274,None,1.0,0.0,3.0,12.0,4.0,280.0,306.0,26.0,263.0,292.0,29.0
2015,1371,31,16,15,0.5161290322580645,68.35483870967742,67.96774193548387,0.3870967741935484,14.796855418667755,6.0,5.0,3.0,2.0,19.64516129032258,6.870967741935484,0.3497536945812808,14.064516129032258,21.419354838709676,0.6566265060240964,12.419354838709678,62.69646451612903,108.67804576982526,107.53707748804136,0.5197389608426838,-0.003609928584619282,None,3.0,0.0,11.0,4.0,14.0,97.0,69.0,-28.0,104.0,78.0,-26.0
2015,1372,30,26,4,0.8666666666666667,78.96666666666667,65.5,13.466666666666667,13.754352846361847,14.0,1.0,0.0,1.0,19.933333333333334,7.6,0.3812709030100334,17.1,23.366666666666667,0.7318116975748931,13.833333333333334,64.38115555555557,122.20136403163154,101.56108825797484,0.9309150877132795,-0.06424842104661277,X12,0.0,0.0,3.0,1.0,3.0,33.0,72.0,39.0,35.0,48.0,13.0
2015,1373,31,11,20,0.3548387096774194,69.80645161290323,73.83870967741936,-4.032258064516129,11.049693824302194,5.0,9.0,4.0,3.0,14.774193548387096,4.903225806451613,0.3318777292576419,16.64516129032258,23.451612903225808,0.7097661623108665,12.548387096774194,63.410305376344084,110.05204627136825,115.80307939795269,0.3140743672347492,0.04076434244267019,None,0.0,0.0,3.0,17.0,3.0,268.0,247.0,-21.0,277.0,281.0,4.0
2015,1374,32,26,6,0.8125,69.40625,59.71875,9.6875,11.49303457534171,11.0,2.0,1.0,0.0,11.71875,4.21875,0.36,15.875,22.53125,0.7045769764216366,12.4375,59.776133333333334,116.34853452729875,99.21215238966019,0.8900353798959564,-0.07753537989595638,X06,3.0,0.0,5.0,1.0,8.0,12.0,22.0,10.0,19.0,22.0,3.0
2015,1375,31,10,21,0.3225806451612903,68.41935483870968,74.83870967741936,-6.419354838709677,9.097231743240277,5.0,8.0,4.0,3.0,19.032258064516128,6.258064516129032,0.3288135593220339,16.161290322580644,22.870967741935484,0.7066290550070521,14.483870967741936,65.1782193548387,103.40740246616294,113.61676376733952,0.2231432574712935,0.09943738768999683,None,0.0,0.0,2.0,19.0,2.0,275.0,301.0,26.0,301.0,300.0,-1.0
2015,1376,32,16,16,0.5,64.625,62.3125,2.3125,15.38757108025825,7.0,6.0,2.0,2.0,18.375,5.53125,0.3010204081632653,15.09375,20.4375,0.7385321100917431,12.78125,61.82940000000001,104.33987282651267,101.61848447046165,0.6240725501970215,-0.12407255019702146,None,6.0,3.0,8.0,8.0,14.0,91.0,104.0,13.0,67.0,64.0,-3.0
2015,1377,31,15,16,0.4838709677419355,69.0,70.41935483870968,-1.4193548387096775,11.24442282845399,9.0,6.0,5.0,4.0,17.677419354838708,6.32258064516129,0.35766423357664234,14.290322580645162,19.580645161290324,0.729818780889621,11.258064516129032,62.39765020527859,108.0161927628126,110.49656949276954,0.4296619505452613,0.0542090171966742,None,1.0,0.0,2.0,14.0,3.0,213.0,223.0,10.0,225.0,227.0,2.0
2015,1378,31,8,23,0.25806451612903225,61.12903225806452,68.64516129032258,-7.516129032258065,13.190590409007072,1.0,9.0,3.0,3.0,14.0,4.32258064516129,0.3087557603686636,10.419354838709678,16.903225806451612,0.6164122137404581,13.548387096774194,60.77708387096773,99.64536995415995,111.80513276483916,0.16616482614235434,0.09189968998667791,None,1.0,1.0,4.0,19.0,5.0,273.0,239.0,-34.0,287.0,274.0,-13.0
2015,1379,27,7,20,0.25925925925925924,58.888888888888886,68.85185185185185,-9.962962962962964,12.63000976945014,1.0,7.0,3.0,3.0,19.11111111111111,6.2592592592592595,0.32751937984496127,10.481481481481481,16.88888888888889,0.6206140350877193,14.0,59.45315555555555,98.03709152453138,115.07022128713297,0.10209153916544722,0.15716772009381202,None,1.0,0.0,4.0,16.0,5.0,283.0,311.0,28.0,313.0,318.0,5.0
2015,1380,32,15,17,0.46875,62.53125,64.25,-1.71875,12.607622632261009,9.0,4.0,1.0,4.0,14.0,4.28125,0.30580357142857145,13.9375,21.8125,0.6389684813753582,13.34375,62.6618,99.98506602008422,101.10394190298166,0.40680874391057026,0.06194125608942974,None,0.0,0.0,7.0,10.0,7.0,229.0,260.0,31.0,272.0,272.0,0.0
2015,1381,28,9,19,0.32142857142857145,68.53571428571429,75.03571428571429,-6.5,11.156356292010654,5.0,7.0,2.0,5.0,18.642857142857142,7.392857142857143,0.39655172413793105,13.571428571428571,20.357142857142858,0.6666666666666666,13.75,64.28259047619046,105.09017321719966,116.51711900438555,0.22090951016001054,0.10051906126856092,None,0.0,0.0,2.0,17.0,2.0,307.0,320.0,13.0,309.0,309.0,0.0
2015,1382,31,18,13,0.5806451612903226,67.25806451612904,64.6774193548387,2.5806451612903225,12.015511999745371,10.0,6.0,4.0,3.0,16.225806451612904,5.096774193548387,0.3141153081510934,14.870967741935484,21.06451612903226,0.7059724349157733,12.387096774193548,61.81216344086021,107.68120154862784,103.78078104196337,0.6327949190361302,-0.052149757745807546,None,3.0,1.0,3.0,10.0,6.0,121.0,130.0,9.0,107.0,121.0,14.0
2015,1383,33,22,11,0.6666666666666666,68.3030303030303,63.81818181818182,4.484848484848484,10.003397035496015,11.0,4.0,5.0,6.0,18.515151515151516,5.393939393939394,0.29132569558101473,15.93939393939394,23.454545454545453,0.6795865633074936,13.151515151515152,61.957236363636355,109.6118581645273,101.84379701689087,0.7200503927264229,-0.053383726059756276,None,1.0,1.0,3.0,8.0,4.0,170.0,178.0,8.0,152.0,150.0,-2.0
2015,1384,30,15,15,0.5,63.166666666666664,63.8,-0.6333333333333333,11.791192569974516,6.0,2.0,2.0,6.0,20.866666666666667,6.966666666666667,0.33386581469648563,12.133333333333333,18.0,0.674074074074074,12.566666666666666,60.10090666666667,103.80146242183152,105.25302431675705,0.4653624485806012,0.03463755141939878,None,2.0,0.0,3.0,12.0,5.0,180.0,179.0,-1.0,221.0,225.0,4.0
2015,1385,31,20,11,0.6451612903225806,70.48387096774194,67.19354838709677,3.2903225806451615,15.035857245988609,6.0,3.0,2.0,2.0,17.387096774193548,6.096774193548387,0.35064935064935066,14.258064516129032,20.64516129032258,0.690625,10.612903225806452,64.02855913978496,110.33092435456561,104.29627804592755,0.6603805935307556,-0.015219303208174995,X09,5.0,2.0,8.0,3.0,13.0,44.0,42.0,-2.0,42.0,36.0,-6.0
2015,1386,31,13,18,0.41935483870967744,61.67741935483871,64.48387096774194,-2.806451612903226,13.515628599558626,3.0,5.0,4.0,6.0,18.032258064516128,5.387096774193548,0.29874776386404295,11.903225806451612,19.35483870967742,0.615,12.483870967741936,60.92965161290322,99.69911942138201,104.32507555058177,0.35001878892073307,0.06933604978894436,None,1.0,0.0,4.0,14.0,5.0,178.0,164.0,-14.0,160.0,166.0,6.0
